#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
152020	852457	854937	32859	35101	YBR160W	YML065W	CDC28	ORC1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152021	852457	852435	32859	32838	YBR160W	YBR138C	CDC28	YBR138C	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152022	852457	852984	32859	33335	YBR160W	YGR092W	CDC28	DBF2	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152023	852457	853386	32859	33694	YBR160W	YJL060W	CDC28	BNA3	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152024	852457	856227	32859	36278	YBR160W	YPR111W	CDC28	DBF20	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152025	852457	850920	32859	31490	YBR160W	YLR223C	CDC28	IFH1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152026	852457	855013	32859	35171	YBR160W	YMR001C	CDC28	CDC5	CDK1|SRM5|HSL5	PKX2|MSD2	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152027	852457	851879	32859	32338	YBR160W	YDR285W	CDC28	ZIP1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152028	852457	854084	32859	34331	YBR160W	YOL070C	CDC28	NBA1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152029	852457	855820	32859	35908	YBR160W	YPL255W	CDC28	BBP1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152030	852457	856680	32859	36697	YBR160W	YEL032W	CDC28	MCM3	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152031	852457	850939	32859	31505	YBR160W	YLR238W	CDC28	FAR10	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152032	852457	853353	32859	33665	YBR160W	YJL092W	CDC28	SRS2	CDK1|SRM5|HSL5	HPR5	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152033	852457	853964	32859	34220	YBR160W	YKR089C	CDC28	TGL4	CDK1|SRM5|HSL5	STC1	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152034	852457	854349	32859	34572	YBR160W	YOR177C	CDC28	MPC54	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152035	852457	854202	32859	34439	YBR160W	YOR037W	CDC28	CYC2	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152036	852457	851809	32859	32275	YBR160W	YDR223W	CDC28	CRF1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152037	852457	852805	32859	33175	YBR160W	YGL075C	CDC28	MPS2	CDK1|SRM5|HSL5	MMC1	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152038	852457	855686	32859	35782	YBR160W	YNL042W	CDC28	BOP3	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152039	852457	854974	32859	35136	YBR160W	YML034W	CDC28	SRC1	CDK1|SRM5|HSL5	YML033W|HEH1	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152040	852457	854493	32859	34702	YBR160W	YOR315W	CDC28	SFG1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152041	852457	854248	32859	34480	YBR160W	YOR081C	CDC28	TGL5	CDK1|SRM5|HSL5	STC2	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152042	852457	853965	32859	34221	YBR160W	YKR090W	CDC28	PXL1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152043	852457	851110	32859	31653	YBR160W	YLR394W	CDC28	CST9	CDK1|SRM5|HSL5	ZIP3	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152044	852457	855948	32859	36028	YBR160W	YPL155C	CDC28	KIP2	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152045	852457	850692	32859	31279	YBR160W	YLR006C	CDC28	SSK1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152046	852457	856301	32859	36344	YBR160W	YPR171W	CDC28	BSP1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152047	852457	854981	32859	35142	YBR160W	YML027W	CDC28	YOX1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152048	852457	853098	32859	33438	YBR160W	YGR186W	CDC28	TFG1	CDK1|SRM5|HSL5	RAP74|SSU71	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152049	852457	854053	32859	34303	YBR160W	YOL100W	CDC28	PKH2	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152050	852457	851469	32859	31971	YBR160W	YDL089W	CDC28	NUR1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152051	852457	852499	32859	32897	YBR160W	YBR200W	CDC28	BEM1	CDK1|SRM5|HSL5	SRO1	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152052	852457	856764	32859	36777	YBR160W	YER041W	CDC28	YEN1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152053	852457	855892	32859	35976	YBR160W	YPL209C	CDC28	IPL1	CDK1|SRM5|HSL5	PAC15	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152054	852457	853650	32859	33937	YBR160W	YKL185W	CDC28	ASH1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152055	852457	852270	32859	32687	YBR160W	YBL013W	CDC28	FMT1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152056	852457	853953	32859	34209	YBR160W	YKR078W	CDC28	YKR078W	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152057	852457	854350	32859	34573	YBR160W	YOR178C	CDC28	GAC1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152058	852457	850822	32859	31400	YBR160W	YLR131C	CDC28	ACE2	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152059	852457	854271	32859	34501	YBR160W	YOR104W	CDC28	PIN2	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152060	852457	856304	32859	36347	YBR160W	YPR174C	CDC28	YPR174C	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152061	852457	851667	32859	32150	YBR160W	YDR093W	CDC28	DNF2	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152062	852457	853490	32859	33786	YBR160W	YJR033C	CDC28	RAV1	CDK1|SRM5|HSL5	SOI3	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152063	852457	855017	32859	35175	YBR160W	YMR005W	CDC28	TAF4	CDK1|SRM5|HSL5	TAF48|MPT1|TSG2	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152064	852457	856644	32859	36664	YBR160W	YEL065W	CDC28	SIT1	CDK1|SRM5|HSL5	ARN3	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152065	852457	851564	32859	32054	YBR160W	YDR001C	CDC28	NTH1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152066	852457	851205	32859	31738	YBR160W	YAL028W	CDC28	FRT2	CDK1|SRM5|HSL5	HPH2	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152067	852457	852897	32859	33257	YBR160W	YGR014W	CDC28	MSB2	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152068	852457	855621	32859	35721	YBR160W	YNL102W	CDC28	POL1	CDK1|SRM5|HSL5	HPR3|CDC17|CRT5	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152069	852457	852395	32859	32804	YBR160W	YBR098W	CDC28	MMS4	CDK1|SRM5|HSL5	SLX2|YBR100W	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152070	852457	856364	32859	36401	YBR160W	YHL022C	CDC28	SPO11	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152071	852457	854666	32859	34851	YBR160W	YIL140W	CDC28	AXL2	CDK1|SRM5|HSL5	SRO4|BUD10	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152072	852457	852398	32859	32806	YBR160W	YBR102C	CDC28	EXO84	CDK1|SRM5|HSL5	USA3	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152073	852457	852049	32859	32495	YBR160W	YDR439W	CDC28	LRS4	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152074	852457	856305	32859	36348	YBR160W	YPR175W	CDC28	DPB2	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152075	852457	851985	32859	32438	YBR160W	YDR379W	CDC28	RGA2	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152076	852457	853966	32859	34222	YBR160W	YKR091W	CDC28	SRL3	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152077	852457	853522	32859	33816	YBR160W	YJR059W	CDC28	PTK2	CDK1|SRM5|HSL5	STK2	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152078	852457	853744	32859	34019	YBR160W	YKL116C	CDC28	PRR1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152079	852457	854706	32859	34891	YBR160W	YIL101C	CDC28	XBP1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152080	852457	855667	32859	35764	YBR160W	YNL058C	CDC28	YNL058C	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152081	852457	851117	32859	31659	YBR160W	YLR401C	CDC28	DUS3	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152082	852457	856129	32859	36195	YBR160W	YPR018W	CDC28	RLF2	CDK1|SRM5|HSL5	CAC1	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152083	852457	852655	32859	33041	YBR160W	YGL216W	CDC28	KIP3	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152084	852457	854780	32859	34958	YBR160W	YIL031W	CDC28	ULP2	CDK1|SRM5|HSL5	SMT4	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152085	852457	853818	32859	34085	YBR160W	YKL048C	CDC28	ELM1	CDK1|SRM5|HSL5	LDB9	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152086	852457	851997	32859	32450	YBR160W	YDR389W	CDC28	SAC7	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152087	852457	852615	32859	33003	YBR160W	YGL235W	CDC28	YGL235W	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152088	852457	852923	32859	33280	YBR160W	YGR035C	CDC28	YGR035C	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152089	852457	856563	32859	36592	YBR160W	YHR158C	CDC28	KEL1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152090	852457	851029	32859	31583	YBR160W	YLR319C	CDC28	BUD6	CDK1|SRM5|HSL5	AIP3	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152091	852457	850916	32859	31486	YBR160W	YLR219W	CDC28	MSC3	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152092	852457	854120	32859	34365	YBR160W	YOL036W	CDC28	YOL036W	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152093	852457	851263	32859	31790	YBR160W	YAR002W	CDC28	NUP60	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
152094	852457	852782	32859	33153	YBR160W	YGL097W	CDC28	SRM1	CDK1|SRM5|HSL5	MTR1|PRP20	Biochemical Activity	physical	Ubersax JA (2003)	14574415	559292	559292	High Throughput	-	Phosphorylation	-	Complex with cyclin Clb2|A yeast proteomic library was screened for proteins that are directly phosphorylated by Cdk1 Clb2 complexes  in whole-cell extracts.	-	BioGRID
