#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
283249	55660	463	120792	106954	HSPC225	-	PRPF40A	ZFHX3	FLAF1|FBP11|FBP-11|HYPA|HIP-10|HIP10|NY-REN-6|Prp40|FNBP3	ZNF927|ATBF1|ATBT	Far Western	physical	Bedford MT (1997)	9171351	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
283424	7150	6426	113003	112324	RP3-511B24.1	OK/SW-cl.3	TOP1	SRSF1	TOPI	SF2|SF2p33|ASF|SFRS1|SRp30a	Far Western	physical	Labourier E (1998)	9611241	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
286213	367	7110	106862	112965	RP11-383C12.1	-	AR	TMF1	SBMA|NR3C4|SMAX1|KD|AIS|HUMARA|HYSP1|TFM|DHTR	ARA160|TMF	Far Western	physical	Hsiao PW (1999)	10428808	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
286221	1398	2885	107788	109142	-	-	CRK	GRB2	p38|CRKII	EGFRBP-GRB2|MSTP084|Grb3-3|NCKAP2|ASH|MST084	Far Western	physical	Matsuda M (1996)	8662907	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
286248	5452	3148	111448	109391	-	-	POU2F2	HMGB2	OCT2|OTF2|Oct-2	HMG2	Far Western	physical	Zwilling S (1995)	7720710	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
286823	6625	6426	112509	112324	-	OK/SW-cl.3	SNRNP70	SRSF1	SNRP70|U1RNP|U1AP|Snp1|U1-70K|U170K|RNPU1Z|RPU1	SF2|SF2p33|ASF|SFRS1|SRp30a	Far Western	physical	Cao W (1998)	9685421	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
286946	1605	375790	107975	132000	-	RP11-54O7.13-009	DAG1	AGRN	DAG|AGRNR|156DAG|MDDGC7|A3a	-	Far Western	physical	Gee SH (1994)	8205617	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
287234	10930	339	116133	106836	-	-	APOBEC2	APOBEC1	ARP1|ARCD1	HEPR|CDAR1|apobec-1|BEDP	Far Western	physical	Anant S (2001)	11698249	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
287391	3219	694	109459	107159	-	-	HOXB9	BTG1	HOX-2.5|HOX2|HOX2E	-	Far Western	physical	Prevot D (2000)	10617598	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
287392	3219	7832	109459	113593	-	-	HOXB9	BTG2	HOX-2.5|HOX2|HOX2E	TIS21|PC3	Far Western	physical	Prevot D (2000)	10617598	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
287393	7832	3224	113593	109464	-	-	BTG2	HOXC8	TIS21|PC3	HOX3A|HOX3	Far Western	physical	Prevot D (2000)	10617598	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
287760	5921	309	111856	106806	-	-	RASA1	ANXA6	CM-AVM|RASGAP|RASA|p120RASGAP|GAP|p120GAP|CMAVM|PKWS	ANX6|CBP68	Far Western	physical	Chow A (1999)	10571081	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
287988	7625	5430	113444	111426	-	-	ZNF74	POLR2A	ZNF520|Zfp520|Cos52	hsRPB1|POLR2|RpIILS|RPOL2|POLRA|hRPB220|RPBh1|RPO2|RPB1	Far Western	physical	Grondin B (1997)	9346935	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
288037	147700	7533	127078	113365	-	LL22NC03-44A4.1	KLC3	YWHAH	KLC2|KNS2B|KLC2L|KLCt	YWHA1	Far Western	physical	Ichimura T (2002)	11969417	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
288038	3799	7533	110000	113365	-	LL22NC03-44A4.1	KIF5B	YWHAH	KINH|KNS1|KNS|UKHC	YWHA1	Far Western	physical	Ichimura T (2002)	11969417	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
288434	3837	5901	110035	111837	-	OK/SW-cl.81	KPNB1	RAN	IPOB|IPO1|IMB1|Impnb|NTF97	Gsp1|TC4|ARA24	Far Western	physical	Kutay U (1997)	9135132	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
288474	11346	9223	116474	114655	-	-	SYNPO	MAGI1	-	AIP-3|MAGI-1|TNRC19|BAIAP1|BAP1|AIP3|BAP-1|WWP3	Far Western	physical	Patrie KM (2002)	12042308	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
288970	2104	2104	108407	108407	-	-	ESRRG	ESRRG	ERRgamma|NR3B3|ERR3	ERRgamma|NR3B3|ERR3	Far Western	physical	Hentschke M (2002)	12180985	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
289234	367	8031	106862	113726	RP11-383C12.1	RP11-481A12.4	AR	NCOA4	SBMA|NR3C4|SMAX1|KD|AIS|HUMARA|HYSP1|TFM|DHTR	ELE1|PTC3|RFG|ARA70	Far Western	physical	Yeh S (1996)	8643607	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
289249	4000	7112	110186	112967	RP11-54H19.1	-	LMNA	TMPO	CDDC|CDCD1|CMD1A|LMNL1|FPLD2|EMD2|LFP|HGPS|CMT2B1|LMN1|LMNC|IDC|LGMD1B|FPL|PRO1|LDP1|FPLD	PRO0868|LAP2|TP|CMD1T|LEMD4	Far Western	physical	Dechat T (2000)	10984438	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
289250	7112	4000	112967	110186	-	RP11-54H19.1	TMPO	LMNA	PRO0868|LAP2|TP|CMD1T|LEMD4	CDDC|CDCD1|CMD1A|LMNL1|FPLD2|EMD2|LFP|HGPS|CMT2B1|LMN1|LMNC|IDC|LGMD1B|FPL|PRO1|LDP1|FPLD	Far Western	physical	Dechat T (2000)	10984438	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
297155	867	7409	107315	113252	-	-	CBL	VAV1	CBL2|RNF55|NSLL|C-CBL	VAV	Far Western	physical	Marengere LE (1997)	9200440	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
297156	8165	5576	113818	111562	-	-	AKAP1	PRKAR2A	AKAP|PRKA1|AKAP149|D-AKAP1|SAKAP84|PPP1R43|AKAP84|AKAP121	PKR2|PRKAR2	Far Western	physical	Kapiloff MS (1999)	10413680	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
300605	7003	6722	112862	112600	-	-	TEAD1	SRF	NTEF-1|TCF-13|REF1|TEF-1|TCF13|AA|TEAD-1	MCM1	Far Western	physical	Gupta M (2001)	11136726	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
301130	5993	4261	111925	110416	RP11-126K1.5	-	RFX5	CIITA	-	MHC2TA|C2TA|CIITAIV|NLRA	Far Western	physical	Scholl T (1997)	9177217	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
301480	7157	4691	113010	110771	-	-	TP53	NCL	p53|TRP53|LFS1	C23	Far Western	physical	Daniely Y (2002)	12138209	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
301694	5979	2886	111911	109143	-	-	RET	GRB7	PTC|MEN2A|HSCR1|CDHR16|MEN2B|RET51|RET-ELE1|MTC1|CDHF12	-	Far Western	physical	Pandey A (1996)	8631863	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
301786	2889	1398	109146	107788	RP11-40A7.1	-	RAPGEF1	CRK	C3G|GRF2	p38|CRKII	Far Western	physical	Tanaka S (1994)	7512734	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
301787	2889	2885	109146	109142	RP11-40A7.1	-	RAPGEF1	GRB2	C3G|GRF2	EGFRBP-GRB2|MSTP084|Grb3-3|NCKAP2|ASH|MST084	Far Western	physical	Tanaka S (1994)	7512734	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
301810	2060	2885	108374	109142	-	-	EPS15	GRB2	AF-1P|MLLT5|AF1P	EGFRBP-GRB2|MSTP084|Grb3-3|NCKAP2|ASH|MST084	Far Western	physical	Schumacher C (1995)	7797522	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
301811	2060	1398	108374	107788	-	-	EPS15	CRK	AF-1P|MLLT5|AF1P	p38|CRKII	Far Western	physical	Schumacher C (1995)	7797522	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
301935	5296	1399	111314	107789	-	-	PIK3R2	CRKL	P85B|p85|p85-BETA	-	Far Western	physical	Sattler M (1997)	9092574	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302166	2735	51684	108997	119676	-	RP11-47A8.1	GLI1	SUFU	GLI	PRO1280|SUFUH|SUFUXL	Far Western	physical	Dunaeva M (2003)	12426310	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302194	867	5335	107315	111351	-	RP3-511B24.2	CBL	PLCG1	CBL2|RNF55|NSLL|C-CBL	PLC148|PLC1|PLC-II|NCKAP3|PLCgamma1	Far Western	physical	Tvorogov D (2002)	12061819	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302231	5585	387	111571	106880	-	-	PKN1	RHOA	PAK1|DBK|PKN|PAK-1|PRK1|PRKCL1|PKN-ALPHA	RHOH12|ARHA|RHO12|ARH12	Far Western	physical	Flynn P (1998)	9446575	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302232	5586	387	111572	106880	RP5-905H16.1	-	PKN2	RHOA	PRK2|PRKCL2|PRO2042|Pak-2|PAK2	RHOH12|ARHA|RHO12|ARH12	Far Western	physical	Flynn P (1998)	9446575	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302235	6093	387	112020	106880	-	-	ROCK1	RHOA	ROCK-I|P160ROCK	RHOH12|ARHA|RHO12|ARH12	Far Western	physical	Fujisawa K (1996)	8798490	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302342	5745	9351	111717	114754	-	-	PTH1R	SLC9A3R2	PTHR|PTHR1|PFE	NHE3RF2|OCTS2|NHERF2|NHERF-2|SIP1|SIP-1|E3KARP|TKA-1	Far Western	physical	Mahon MJ (2002)	12075354	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302343	9351	5745	114754	111717	-	-	SLC9A3R2	PTH1R	NHE3RF2|OCTS2|NHERF2|NHERF-2|SIP1|SIP-1|E3KARP|TKA-1	PTHR|PTHR1|PFE	Far Western	physical	Mahon MJ (2002)	12075354	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302344	5745	9368	111717	114769	-	-	PTH1R	SLC9A3R1	PTHR|PTHR1|PFE	NHERF1|NPHLOP2|NHERF|EBP50	Far Western	physical	Mahon MJ (2002)	12075354	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302375	5747	5295	111719	111313	-	-	PTK2	PIK3R1	FAK1|FAK|PPP1R71|FADK|pp125FAK|FRNK	p85-ALPHA|p85|GRB1	Far Western	physical	Guinebault C (1995)	7537275	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302377	8660	5295	114209	111313	-	-	IRS2	PIK3R1	IRS-2	p85-ALPHA|p85|GRB1	Far Western	physical	Hamer I (2002)	12107746	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302378	3667	5295	109874	111313	-	-	IRS1	PIK3R1	HIRS-1	p85-ALPHA|p85|GRB1	Far Western	physical	Hamer I (2002)	12107746	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302451	5236	6271	111256	112179	-	RP1-178F15.1	PGM1	S100A1	GSD14	S100|S100-alpha|S100A	Far Western	physical	Landar A (1996)	8894274	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302452	5236	6285	111256	112193	-	-	PGM1	S100B	GSD14	S100|NEF|S100beta|S100-B	Far Western	physical	Landar A (1996)	8894274	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302457	10399	5335	115671	111351	HLC7	RP3-511B24.2	GNB2L1	PLCG1	RACK1|HLC-7|Gnb2-rs1|PIG21|H12.3	PLC148|PLC1|PLC-II|NCKAP3|PLCgamma1	Far Western	physical	Disatnik MH (1994)	8290562	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302480	2549	2885	108824	109142	-	-	GAB1	GRB2	-	EGFRBP-GRB2|MSTP084|Grb3-3|NCKAP2|ASH|MST084	Far Western	physical	Holgado-Madruga M (1996)	8596638	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302487	2549	5335	108824	111351	-	RP3-511B24.2	GAB1	PLCG1	-	PLC148|PLC1|PLC-II|NCKAP3|PLCgamma1	Far Western	physical	Holgado-Madruga M (1996)	8596638	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302488	2549	5295	108824	111313	-	-	GAB1	PIK3R1	-	p85-ALPHA|p85|GRB1	Far Western	physical	Holgado-Madruga M (1996)	8596638	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302503	5175	5777	111201	111742	-	-	PECAM1	PTPN6	CD31|PECAM-1	HPTP1C|SH-PTP1|PTP-1C|HCP|SHP1|HCPH|SHP-1|SHP-1L	Far Western	physical	Pumphrey NJ (1999)	10350061	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302504	5175	5781	111201	111745	-	-	PECAM1	PTPN11	CD31|PECAM-1	PTP-1D|CFC|SHP2|PTP2C|NS1|SH-PTP2|SH-PTP3|BPTP3	Far Western	physical	Pumphrey NJ (1999)	10350061	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302505	5175	3635	111201	109847	-	-	PECAM1	INPP5D	CD31|PECAM-1	SHIP|hp51CN|SIP-145|SHIP1	Far Western	physical	Pumphrey NJ (1999)	10350061	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302506	5175	5335	111201	111351	-	RP3-511B24.2	PECAM1	PLCG1	CD31|PECAM-1	PLC148|PLC1|PLC-II|NCKAP3|PLCgamma1	Far Western	physical	Pumphrey NJ (1999)	10350061	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302673	6337	4734	112241	110811	-	PIG53	SCNN1A	NEDD4	ENaCa|ENaCalpha|BESC2|SCNEA|SCNN1	NEDD4-1|RPF1	Far Western	physical	Harvey KF (2001)	11244092	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302674	6337	23327	112241	116915	-	-	SCNN1A	NEDD4L	ENaCa|ENaCalpha|BESC2|SCNEA|SCNN1	RSP5|NEDD4.2|NEDD4-2|hNedd4-2	Far Western	physical	Harvey KF (2001)	11244092	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302675	6337	23072	112241	116705	-	-	SCNN1A	HECW1	ENaCa|ENaCalpha|BESC2|SCNEA|SCNN1	NEDL1	Far Western	physical	Harvey KF (2001)	11244092	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302676	6337	83737	112241	123747	-	-	SCNN1A	ITCH	ENaCa|ENaCalpha|BESC2|SCNEA|SCNN1	dJ468O1.1|AIP4|AIF4|NAPP1	Far Western	physical	Harvey KF (2001)	11244092	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302678	6338	4734	112242	110811	hCG_23853	PIG53	SCNN1B	NEDD4	ENaCbeta|ENaCb|BESC1|SCNEB	NEDD4-1|RPF1	Far Western	physical	Harvey KF (2001)	11244092	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302679	6338	23327	112242	116915	hCG_23853	-	SCNN1B	NEDD4L	ENaCbeta|ENaCb|BESC1|SCNEB	RSP5|NEDD4.2|NEDD4-2|hNedd4-2	Far Western	physical	Harvey KF (2001)	11244092	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302680	6338	23072	112242	116705	hCG_23853	-	SCNN1B	HECW1	ENaCbeta|ENaCb|BESC1|SCNEB	NEDL1	Far Western	physical	Harvey KF (2001)	11244092	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302681	6338	83737	112242	123747	hCG_23853	-	SCNN1B	ITCH	ENaCbeta|ENaCb|BESC1|SCNEB	dJ468O1.1|AIP4|AIF4|NAPP1	Far Western	physical	Harvey KF (2001)	11244092	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302682	6338	11060	112242	116244	hCG_23853	-	SCNN1B	WWP2	ENaCbeta|ENaCb|BESC1|SCNEB	AIP2|WWp2-like	Far Western	physical	Harvey KF (2001)	11244092	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302683	6340	4734	112244	110811	-	PIG53	SCNN1G	NEDD4	ENaCg|SCNEG|BESC3|ENaCgamma|PHA1	NEDD4-1|RPF1	Far Western	physical	Harvey KF (2001)	11244092	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302684	6340	23327	112244	116915	-	-	SCNN1G	NEDD4L	ENaCg|SCNEG|BESC3|ENaCgamma|PHA1	RSP5|NEDD4.2|NEDD4-2|hNedd4-2	Far Western	physical	Harvey KF (2001)	11244092	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302802	9368	5156	114769	111182	-	-	SLC9A3R1	PDGFRA	NHERF1|NPHLOP2|NHERF|EBP50	CD140A|PDGFR-2|PDGFR2|RHEPDGFRA	Far Western	physical	Maudsley S (2000)	11046132	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302803	9368	5159	114769	111185	-	-	SLC9A3R1	PDGFRB	NHERF1|NPHLOP2|NHERF|EBP50	PDGFR|PDGFR1|PDGFR-1|JTK12|CD140B	Far Western	physical	Maudsley S (2000)	11046132	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302804	5156	9368	111182	114769	-	-	PDGFRA	SLC9A3R1	CD140A|PDGFR-2|PDGFR2|RHEPDGFRA	NHERF1|NPHLOP2|NHERF|EBP50	Far Western	physical	Maudsley S (2000)	11046132	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302805	5159	9368	111185	114769	-	-	PDGFRB	SLC9A3R1	PDGFR|PDGFR1|PDGFR-1|JTK12|CD140B	NHERF1|NPHLOP2|NHERF|EBP50	Far Western	physical	Maudsley S (2000)	11046132	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302810	9368	9368	114769	114769	-	-	SLC9A3R1	SLC9A3R1	NHERF1|NPHLOP2|NHERF|EBP50	NHERF1|NPHLOP2|NHERF|EBP50	Far Western	physical	Maudsley S (2000)	11046132	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302811	5156	5156	111182	111182	-	-	PDGFRA	PDGFRA	CD140A|PDGFR-2|PDGFR2|RHEPDGFRA	CD140A|PDGFR-2|PDGFR2|RHEPDGFRA	Far Western	physical	Maudsley S (2000)	11046132	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302812	5159	5159	111185	111185	-	-	PDGFRB	PDGFRB	PDGFR|PDGFR1|PDGFR-1|JTK12|CD140B	PDGFR|PDGFR1|PDGFR-1|JTK12|CD140B	Far Western	physical	Maudsley S (2000)	11046132	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302948	5422	142	111418	106652	-	RP11-125A15.2	POLA1	PARP1	POLA|p180	ADPRT 1|ADPRT|PARP-1|pADPRT-1|PARP|PPOL|ADPRT1	Far Western	physical	Dantzer F (1998)	9518481	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302949	23649	142	117176	106652	-	RP11-125A15.2	POLA2	PARP1	-	ADPRT 1|ADPRT|PARP-1|pADPRT-1|PARP|PPOL|ADPRT1	Far Western	physical	Dantzer F (1998)	9518481	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302950	7157	142	113010	106652	-	RP11-125A15.2	TP53	PARP1	p53|TRP53|LFS1	ADPRT 1|ADPRT|PARP-1|pADPRT-1|PARP|PPOL|ADPRT1	Far Western	physical	Malanga M (1998)	9565608	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302972	1742	9229	108086	114660	-	-	DLG4	DLGAP1	SAP90|SAP-90|PSD95	DAP-1|DAP-1-BETA|hGKAP|DAP-1-ALPHA|SAPAP1|GKAP	Far Western	physical	Kim E (1997)	9024696	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
302973	1739	9229	108083	114660	-	-	DLG1	DLGAP1	DLGH1|hdlg|dJ1061C18.1.1|SAP97|SAP-97	DAP-1|DAP-1-BETA|hGKAP|DAP-1-ALPHA|SAPAP1|GKAP	Far Western	physical	Kim E (1997)	9024696	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
303059	4437	5111	110574	111142	-	-	MSH3	PCNA	DUP|MRP1	-	Far Western	physical	Kleczkowska HE (2001)	11274057	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
303060	2956	5111	109211	111142	-	-	MSH6	PCNA	HNPCC5|GTBP|HSAP	-	Far Western	physical	Kleczkowska HE (2001)	11274057	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
303071	5425	5111	111421	111142	-	-	POLD2	PCNA	-	-	Far Western	physical	Lu X (2002)	11986310	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
303222	5610	5610	111596	111596	-	-	EIF2AK2	EIF2AK2	PRKR|EIF2AK1|PKR	PRKR|EIF2AK1|PKR	Far Western	physical	Cosentino GP (1995)	7568151	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
303223	5610	6895	111596	112758	-	-	EIF2AK2	TARBP2	PRKR|EIF2AK1|PKR	TRBP1|TRBP|LOQS|TRBP2	Far Western	physical	Cosentino GP (1995)	7568151	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
303271	10818	5781	116031	111745	-	-	FRS2	PTPN11	SNT1|FRS2alpha|SNT-1|SNT|FRS2A	PTP-1D|CFC|SHP2|PTP2C|NS1|SH-PTP2|SH-PTP3|BPTP3	Far Western	physical	Hadari YR (1998)	9632781	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
303279	2185	5781	108480	111745	-	-	PTK2B	PTPN11	FADK2|CAKB|PYK2|RAFTK|PKB|CADTK|PTK|FAK2	PTP-1D|CFC|SHP2|PTP2C|NS1|SH-PTP2|SH-PTP3|BPTP3	Far Western	physical	Chauhan D (2000)	10880513	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
303347	11217	5576	116386	111562	RP11-470J20.3	-	AKAP2	PRKAR2A	AKAPKL|AKAP-2|PRKA2	PKR2|PRKAR2	Far Western	physical	Dong F (1998)	9497389	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
303357	11215	5577	116384	111563	-	-	AKAP11	PRKAR2B	AKAP220|AKAP-11|PPP1R44|PRKA11	RII-BETA|PRKAR2	Far Western	physical	Reinton N (2000)	10864471	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
303366	417771	6271	679070	112179	-	RP1-178F15.1	CAPZA2	S100A1	CapZ	S100|S100-alpha|S100A	Far Western	physical	Osterloh D (1998)	9803314	9031	9606	Low Throughput	-	-	-	-	-	BioGRID
303370	6271	6275	112179	112183	RP1-178F15.1	-	S100A1	S100A4	S100|S100-alpha|S100A	FSP1|42A|MTS1|CAPL|P9KA|PEL98|18A2	Far Western	physical	Wang G (2000)	10753920	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
303412	7515	328	113349	106825	-	-	XRCC1	APEX1	RCC	APE|APEX|APX|REF1|APE1|HAP1|APEN	Far Western	physical	Vidal AE (2001)	11707423	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
303590	7430	23022	113271	116662	-	CGI-151	EZR	PALLD	VIL2|CVIL|CVL	SIH002|PNCA1|MYN|CGI151	Far Western	physical	Mykkaenen OM (2001)	11598191	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
303929	311	10016	106808	115333	RP11-369J21.10-010	-	ANXA11	PDCD6	ANX11|CAP50	ALG-2|PEF1B	Far Western	physical	Satoh H (2002)	11883939	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
304009	6829	5300	112697	111317	-	-	SUPT5H	PIN1	SPT5|Tat-CT1|SPT5H	UBL5|DOD	Far Western	physical	Lavoie SB (2001)	11575923	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
304052	2885	6654	109142	112537	-	-	GRB2	SOS1	EGFRBP-GRB2|MSTP084|Grb3-3|NCKAP2|ASH|MST084	NS4|GF1|HGF|GGF1|GINGF	Far Western	physical	Sastry L (1997)	9009162	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
304053	2885	1759	109142	108099	-	-	GRB2	DNM1	EGFRBP-GRB2|MSTP084|Grb3-3|NCKAP2|ASH|MST084	DNM	Far Western	physical	Sastry L (1997)	9009162	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
304174	311	85365	106808	124493	RP11-369J21.10-010	RP11-13B9.1	ANXA11	ALG2	ANX11|CAP50	hALPG2|NET38|CDGIi	Far Western	physical	Satoh H (2002)	12445460	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
304175	310	85365	106807	124493	RP11-537A6.8	RP11-13B9.1	ANXA7	ALG2	ANX7|SYNEXIN|SNX	hALPG2|NET38|CDGIi	Far Western	physical	Satoh H (2002)	12445460	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
304371	64145	5868	122084	111806	-	-	ZFYVE20	RAB5A	Rabenosyn-5	RAB5	Far Western	physical	Nielsen E (2000)	11062261	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
304406	9564	3636	114934	109848	hCG_1980470	-	BCAR1	INPPL1	P130Cas|CAS|CAS1|CASS1|CRKAS	SHIP2	Far Western	physical	Prasad N (2001)	11158326	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
304439	20416	16331	203215	200769	-	-	Shc1	Inpp5d	p66shc|p66|ShcA|Shc	SHIP|SHIP1|AI323613|s-SHIP|SHIP-1	Far Western	physical	Kavanaugh WM (1996)	8723348	10090	10090	Low Throughput	-	-	-	-	-	BioGRID
304507	85238	2060	250042	108374	-	-	Synj1	EPS15	-	AF-1P|MLLT5|AF1P	Far Western	physical	Haffner C (1997)	9428629	10116	9606	Low Throughput	-	-	-	-	-	BioGRID
304614	8204	2099	113843	108403	-	RP1-130E4.1	NRIP1	ESR1	RIP140	ER|Era|NR3A1|ESRA|ESR	Far Western	physical	L'Horset F (1996)	8887632	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
304955	1655	10270	108021	115561	-	-	DDX5	AKAP8	HLR1|HUMP68|p68|G17P1	AKAP 95|AKAP95|AKAP-95|AKAP-8	Far Western	physical	Akileswaran L (2001)	11279182	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
304968	6261	10345	112173	115627	-	RP11-167I10.1	RYR1	TRDN	SKRR|RYDR|RYR|MHS1|MHS|RYR-1|CCO	TRISK|TDN	Far Western	physical	Groh S (1999)	10212196	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
305151	9368	55824	114769	120931	-	-	SLC9A3R1	PAG1	NHERF1|NPHLOP2|NHERF|EBP50	CBP|PAG	Far Western	physical	Brdickova N (2001)	11684085	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
305200	51247	26986	119404	117939	HSPC218	-	PAIP2	PABPC1	PAIP2A	PAB1|PABP|PABPC2|PABPL1|PABP1	Far Western	physical	Khaleghpour K (2001)	11438674	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
305201	26986	51247	117939	119404	-	HSPC218	PABPC1	PAIP2	PAB1|PABP|PABPC2|PABPL1|PABP1	PAIP2A	Far Western	physical	Khaleghpour K (2001)	11438674	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
305208	26986	10605	117939	115851	-	-	PABPC1	PAIP1	PAB1|PABP|PABPC2|PABPL1|PABP1	-	Far Western	physical	Craig AW (1998)	9548260	9606	9606	Low Throughput	-	-	-	-	-	BioGRID
305280	29271	24211	247942	246399	-	-	Cfl1	Atp1a1	-	Nkaa1b	Far Western	physical	Lee K (2001)	11139403	10116	10116	Low Throughput	-	-	-	-	-	BioGRID
